"maxiter","width","height","lower_r","upper_r","lower_i","upper_i","nb_thread","loadbalance","try","thread","thread_start_time_sec","thread_start_time_nsec","thread_stop_time_sec","thread_stop_time_nsec","global_start_time_sec","global_start_time_nsec","global_stop_time_sec","global_stop_time_nsec"
256,500,375,-2,"0.6",-1,1,4,0,4,2,30478,932027005,30478,985660054,30478,916338177,30478,985696023
256,500,375,-2,"0.6",-1,1,4,0,4,3,30478,916494206,30478,972928238,30478,916338177,30478,985696023
256,500,375,-2,"0.6",-1,1,4,0,4,4,30478,916503356,30478,933386079,30478,916338177,30478,985696023
256,500,375,-2,"0.6",-1,1,4,0,5,1,30479,91436821,30479,105534695,30479,91356152,30479,145871528
256,500,375,-2,"0.6",-1,1,4,0,5,2,30479,91445272,30479,144416279,30479,91356152,30479,145871528
256,500,375,-2,"0.6",-1,1,4,0,5,3,30479,91421595,30479,145837165,30479,91356152,30479,145871528
256,500,375,-2,"0.6",-1,1,4,0,5,4,30479,96041149,30479,114286858,30479,91356152,30479,145871528
256,500,375,-2,"0.6",-1,1,4,0,6,1,30479,232347118,30479,246352171,30479,232116287,30479,292786435
256,500,375,-2,"0.6",-1,1,4,0,6,2,30479,240038716,30479,292753120,30479,232116287,30479,292786435
256,500,375,-2,"0.6",-1,1,4,0,6,3,30479,232274063,30479,286487018,30479,232116287,30479,292786435
256,500,375,-2,"0.6",-1,1,4,0,6,4,30479,232347747,30479,247848487,30479,232116287,30479,292786435
256,500,375,-2,"0.6",-1,1,4,0,7,1,30479,374114808,30479,388038285,30479,374014095,30479,428286347
256,500,375,-2,"0.6",-1,1,4,0,7,2,30479,374115716,30479,426827816,30479,374014095,30479,428286347
256,500,375,-2,"0.6",-1,1,4,0,7,3,30479,374135203,30479,428252543,30479,374014095,30479,428286347
256,500,375,-2,"0.6",-1,1,4,0,7,4,30479,376028646,30479,391509830,30479,374014095,30479,428286347
256,500,375,-2,"0.6",-1,1,4,0,8,1,30479,503082726,30479,517012209,30479,503004083,30479,557246512
256,500,375,-2,"0.6",-1,1,4,0,8,2,30479,503083773,30479,555780159,30479,503004083,30479,557246512
256,500,375,-2,"0.6",-1,1,4,0,8,3,30479,503052973,30479,557211660,30479,503004083,30479,557246512
256,500,375,-2,"0.6",-1,1,4,0,8,4,30479,517145679,30479,533071833,30479,503004083,30479,557246512
256,500,375,-2,"0.6",-1,1,4,0,9,1,30479,659416937,30479,673354801,30479,659344579,30479,713567313
256,500,375,-2,"0.6",-1,1,4,0,9,2,30479,659407997,30479,712137697,30479,659344579,30479,713567313
256,500,375,-2,"0.6",-1,1,4,0,9,3,30479,659417845,30479,713532112,30479,659344579,30479,713567313
256,500,375,-2,"0.6",-1,1,4,0,9,4,30479,676039774,30479,691534927,30479,659344579,30479,713567313
256,500,375,-2,"0.6",-1,1,4,0,10,1,30479,809875118,30479,824639434,30479,809694784,30479,865331907
256,500,375,-2,"0.6",-1,1,4,0,10,2,30479,809917373,30479,863913885,30479,809694784,30479,865331907
256,500,375,-2,"0.6",-1,1,4,0,10,3,30479,809903894,30479,865299570,30479,809694784,30479,865331907
256,500,375,-2,"0.6",-1,1,4,0,10,4,30479,809904732,30479,826269569,30479,809694784,30479,865331907
256,500,375,-2,"0.6",-1,1,4,1,1,1,30479,959962154,30479,995849920,30479,959938547,30479,995882536
256,500,375,-2,"0.6",-1,1,4,1,1,2,30479,964037352,30479,995246197,30479,959938547,30479,995882536
256,500,375,-2,"0.6",-1,1,4,1,1,3,30479,959959291,30479,995002026,30479,959938547,30479,995882536
256,500,375,-2,"0.6",-1,1,4,1,1,4,30479,959962783,30479,994095185,30479,959938547,30479,995882536
256,500,375,-2,"0.6",-1,1,4,1,2,1,30480,112374543,30480,148171372,30480,112197700,30480,148774815
256,500,375,-2,"0.6",-1,1,4,1,2,2,30480,112418474,30480,148743246,30480,112197700,30480,148774815
256,500,375,-2,"0.6",-1,1,4,1,2,3,30480,112434049,30480,146950517,30480,112197700,30480,148774815
256,500,375,-2,"0.6",-1,1,4,1,2,4,30480,112428601,30480,147800366,30480,112197700,30480,148774815
256,500,375,-2,"0.6",-1,1,4,1,3,1,30480,252531933,30480,298496433,30480,252389872,30480,298726007
256,500,375,-2,"0.6",-1,1,4,1,3,2,30480,298258618,30480,298259246,30480,252389872,30480,298726007
